suspid	srcid	plagtype	GED	Cos	SD	w1	w2	w3	w1j	w2j	w3j	t1	t2	t3	subseq	pairdist	ordering
suspicious-document00102.txt-137	source-document02940.txt-5	no-obfuscation	0.000000	0.000000	0.819925	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00102.txt-138	source-document02940.txt-6	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00102.txt-139	source-document02940.txt-7	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00102.txt-140	source-document02940.txt-8	no-obfuscation	0.000000	0.000000	0.629596	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00102.txt-141	source-document02940.txt-9	no-obfuscation	0.000000	0.000000	0.858040	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00102.txt-142	source-document02940.txt-10	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00102.txt-143	source-document02940.txt-11	no-obfuscation	0.000000	0.000000	0.677704	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00102.txt-144	source-document02940.txt-12	no-obfuscation	0.531250	0.363854	0.868015	0.400000	0.400000	0.368421	0.363636	0.363636	0.333333	0.512195	0.471545	0.455285	0.634409	1.000000	1.000000
suspicious-document00111.txt-177	source-document01965.txt-37	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00111.txt-12	source-document02107.txt-3	no-obfuscation	0.943478	0.620020	NaN	0.193548	0.083333	0.057143	0.181818	0.073171	0.050000	0.278689	0.229508	0.196721	0.397436	0.939224	1.000000
suspicious-document00111.txt-13	source-document02107.txt-4	no-obfuscation	0.639000	0.515876	0.412450	0.366667	0.060000	0.033898	0.220000	0.036145	0.021739	0.634503	0.450292	0.321637	0.488055	0.702240	0.807735
suspicious-document00111.txt-14	source-document02107.txt-5	no-obfuscation	0.810811	0.692430	NaN	0.700000	0.300000	0.222222	0.212121	0.052632	0.030303	0.986301	0.780822	0.726027	0.279518	0.518363	0.346688
suspicious-document00111.txt-140	source-document02107.txt-11	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00111.txt-141	source-document02107.txt-12	no-obfuscation	0.000000	0.000000	0.850211	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00111.txt-142	source-document02107.txt-13	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00111.txt-143	source-document02107.txt-14	no-obfuscation	0.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-1	source-document02609.txt-38	no-obfuscation	0.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-2	source-document02609.txt-39	no-obfuscation	0.000000	-0.000000	0.577927	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-3	source-document02609.txt-40	no-obfuscation	0.000000	-0.000000	0.817765	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-4	source-document02609.txt-41	no-obfuscation	0.391026	0.433053	0.428047	0.450000	0.395349	0.380952	0.346154	0.288136	0.275862	0.736111	0.611111	0.518519	0.666667	0.986626	1.000000
suspicious-document00119.txt-54	source-document02609.txt-46	no-obfuscation	0.000000	0.000000	0.822821	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-55	source-document02609.txt-47	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-56	source-document02609.txt-48	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-68	source-document02609.txt-1	no-obfuscation	0.000000	-0.000000	0.865611	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-69	source-document02609.txt-2	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-70	source-document02609.txt-3	no-obfuscation	0.000000	-0.000000	0.876804	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-71	source-document02609.txt-4	no-obfuscation	0.000000	-0.000000	0.871061	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-72	source-document02609.txt-5	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-73	source-document02609.txt-6	no-obfuscation	0.000000	-0.000000	0.927906	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-74	source-document02609.txt-7	no-obfuscation	0.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-75	source-document02609.txt-8	no-obfuscation	0.000000	0.000000	0.894281	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-76	source-document02609.txt-9	no-obfuscation	0.000000	-0.000000	0.828485	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-77	source-document02609.txt-10	no-obfuscation	0.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-78	source-document02609.txt-11	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-79	source-document02609.txt-12	no-obfuscation	0.000000	0.000000	0.837467	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-80	source-document02609.txt-13	no-obfuscation	0.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-81	source-document02609.txt-14	no-obfuscation	0.000000	0.000000	0.888724	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-82	source-document02609.txt-33	no-obfuscation	0.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-83	source-document02609.txt-34	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00119.txt-84	source-document02609.txt-35	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00158.txt-12	source-document02546.txt-1	no-obfuscation	0.000000	0.000000	0.877102	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00158.txt-13	source-document02546.txt-2	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00158.txt-14	source-document02546.txt-3	no-obfuscation	0.000000	0.000000	0.664565	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00158.txt-15	source-document02546.txt-4	no-obfuscation	0.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00158.txt-16	source-document02546.txt-5	no-obfuscation	0.409884	0.410744	0.453027	0.476190	0.416667	0.404255	0.377358	0.307692	0.296875	0.714286	0.597070	0.538462	0.687631	1.000000	1.000000
suspicious-document00158.txt-38	source-document02725.txt-2	no-obfuscation	0.000000	-0.000000	0.750000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00158.txt-39	source-document02725.txt-3	no-obfuscation	0.000000	-0.000000	0.813905	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00158.txt-40	source-document02725.txt-4	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00158.txt-41	source-document02725.txt-5	no-obfuscation	0.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00160.txt-1	source-document00992.txt-8	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00160.txt-2	source-document00992.txt-9	no-obfuscation	0.000000	-0.000000	0.795747	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00160.txt-3	source-document00992.txt-10	no-obfuscation	0.000000	0.000000	0.639178	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00160.txt-18	source-document02671.txt-3	no-obfuscation	0.747727	0.771198	0.362839	0.266667	0.000000	0.000000	0.117647	0.000000	0.000000	0.823529	0.549020	0.333333	0.443439	0.990637	1.000000
suspicious-document00160.txt-19	source-document02671.txt-4	no-obfuscation	0.598810	0.639712	0.347073	0.304348	0.000000	0.000000	0.218750	0.000000	0.000000	0.621849	0.495798	0.327731	0.396135	0.028041	-0.247717
suspicious-document00160.txt-64	source-document02671.txt-5	no-obfuscation	0.440000	0.551400	0.605066	0.344828	0.066667	0.034483	0.232558	0.036364	0.017857	0.859060	0.550336	0.456376	0.472843	0.710294	0.686683
suspicious-document00160.txt-65	source-document02671.txt-6	no-obfuscation	0.458824	0.589742	0.571931	0.400000	0.088235	0.029412	0.255319	0.049180	0.016129	0.745946	0.589189	0.427027	0.467066	0.439377	0.366732
suspicious-document00168.txt-90	source-document01012.txt-2	no-obfuscation	0.993750	0.567410	NaN	0.666667	0.000000	0.000000	0.187500	0.000000	0.000000	0.880000	0.680000	0.480000	0.336634	0.704261	0.577350
suspicious-document00168.txt-91	source-document01012.txt-3	no-obfuscation	0.797826	0.787602	0.203379	0.172414	0.032258	0.000000	0.135135	0.022727	0.000000	0.328947	0.210526	0.105263	0.306220	0.958495	1.000000
suspicious-document00168.txt-92	source-document01012.txt-4	no-obfuscation	0.491176	0.848053	0.469851	0.307692	0.000000	0.000000	0.166667	0.000000	0.000000	0.771930	0.508772	0.368421	0.397516	0.985608	0.707107
suspicious-document00168.txt-93	source-document01012.txt-5	no-obfuscation	0.410294	0.505587	0.732067	0.466667	0.111111	0.000000	0.304348	0.066667	0.000000	0.634615	0.471154	0.355769	0.502793	0.721968	0.626414
suspicious-document00168.txt-94	source-document01012.txt-6	no-obfuscation	0.556667	0.686888	0.400999	0.266667	0.000000	0.000000	0.160000	0.000000	0.000000	0.840000	0.520000	0.360000	0.490066	0.948507	1.000000
suspicious-document00174.txt-46	source-document01463.txt-2	no-obfuscation	0.992105	0.890891	0.000000	0.074074	0.000000	0.000000	0.060606	0.000000	0.000000	0.154321	0.129630	0.067901	0.212121	0.000000	0.000000
suspicious-document00247.txt-18	source-document02996.txt-1	no-obfuscation	0.000000	-0.000000	0.857634	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00247.txt-19	source-document02996.txt-2	no-obfuscation	0.000000	-0.000000	0.789918	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00247.txt-20	source-document02996.txt-3	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00247.txt-21	source-document02996.txt-4	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00247.txt-22	source-document02996.txt-5	no-obfuscation	0.000000	0.000000	0.627426	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00247.txt-30	source-document02996.txt-7	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00247.txt-31	source-document02996.txt-8	no-obfuscation	0.000000	0.000000	0.932205	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00247.txt-32	source-document02996.txt-9	no-obfuscation	0.000000	0.000000	0.829523	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00247.txt-33	source-document02996.txt-10	no-obfuscation	0.000000	-0.000000	0.849965	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00247.txt-34	source-document02996.txt-11	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00247.txt-35	source-document02996.txt-12	no-obfuscation	0.000000	-0.000000	0.821197	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00291.txt-65	source-document00771.txt-1	no-obfuscation	0.000000	0.000000	0.843366	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00291.txt-66	source-document00771.txt-2	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00291.txt-67	source-document00771.txt-3	no-obfuscation	0.000000	-0.000000	0.721518	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00291.txt-51	source-document01516.txt-15	no-obfuscation	0.877778	0.849244	0.513796	0.210526	0.000000	0.000000	0.088889	0.000000	0.000000	0.962617	0.700935	0.439252	0.398714	0.979481	1.000000
suspicious-document00291.txt-52	source-document01516.txt-16	no-obfuscation	0.779688	1.000000	0.138219	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.836066	0.491803	0.229508	0.357143	0.000000	0.000000
suspicious-document00291.txt-22	source-document03145.txt-1	no-obfuscation	0.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00291.txt-23	source-document03145.txt-2	no-obfuscation	0.000000	0.000000	0.925742	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00299.txt-40	source-document00442.txt-11	no-obfuscation	0.660606	0.896980	0.284204	0.166667	0.000000	0.000000	0.086957	0.000000	0.000000	0.796020	0.492537	0.184080	0.405263	0.869267	0.632456
suspicious-document00299.txt-41	source-document00442.txt-12	no-obfuscation	0.691071	0.835167	0.286944	0.153846	0.000000	0.000000	0.090909	0.000000	0.000000	0.754190	0.452514	0.173184	0.406061	0.852339	1.000000
suspicious-document00299.txt-75	source-document00442.txt-14	no-obfuscation	0.811875	0.617293	0.451052	0.205128	0.037037	0.000000	0.160000	0.025974	0.000000	0.494652	0.366310	0.243316	0.379433	0.181633	0.130919
suspicious-document00299.txt-76	source-document00442.txt-15	no-obfuscation	0.689474	0.694871	0.064861	0.263158	0.040000	0.000000	0.192308	0.027778	0.000000	0.547368	0.415789	0.300000	0.478405	0.973190	0.801784
suspicious-document00299.txt-77	source-document00442.txt-16	no-obfuscation	0.550000	0.830969	0.100491	0.333333	0.000000	0.000000	0.137931	0.000000	0.000000	0.783784	0.576577	0.432432	0.427948	0.924746	0.632456
suspicious-document00299.txt-78	source-document00442.txt-17	no-obfuscation	1.045625	0.846757	0.574837	0.238095	0.000000	0.000000	0.074627	0.000000	0.000000	0.949153	0.805085	0.686441	0.282794	0.570960	0.200000
suspicious-document00299.txt-32	source-document01084.txt-3	no-obfuscation	0.000000	0.000000	0.902862	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00299.txt-33	source-document01084.txt-4	no-obfuscation	0.000000	0.000000	0.867140	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00299.txt-34	source-document01084.txt-5	no-obfuscation	0.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00299.txt-35	source-document01084.txt-6	no-obfuscation	0.000000	-0.000000	0.906295	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00299.txt-36	source-document01084.txt-7	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00299.txt-106	source-document01084.txt-9	no-obfuscation	1.000000	0.833333	0.270283	0.375000	0.000000	0.000000	0.136364	0.000000	0.000000	0.973684	0.657895	0.447368	0.397351	0.994333	NaN
suspicious-document00299.txt-107	source-document01084.txt-10	no-obfuscation	0.863636	0.734835	0.305435	0.230769	0.076923	0.000000	0.166667	0.052632	0.000000	0.423529	0.329412	0.188235	0.455285	0.999569	1.000000
suspicious-document00299.txt-108	source-document01084.txt-11	no-obfuscation	0.878846	0.861961	0.479154	0.142857	0.027027	0.000000	0.108108	0.020408	0.000000	0.366516	0.262443	0.199095	0.372549	0.156779	0.707107
suspicious-document00299.txt-99	source-document01250.txt-30	no-obfuscation	0.000000	0.000000	0.896863	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00299.txt-100	source-document01250.txt-31	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00299.txt-101	source-document01250.txt-32	no-obfuscation	0.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00299.txt-164	source-document01250.txt-67	no-obfuscation	0.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00299.txt-165	source-document01250.txt-68	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00299.txt-166	source-document01250.txt-69	no-obfuscation	0.000000	-0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00299.txt-167	source-document01250.txt-70	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
suspicious-document00299.txt-168	source-document01250.txt-71	no-obfuscation	0.000000	0.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000
