suspicious-document00080.txt-15	source-document00529.txt-1	summary-obfuscation	0.128788	0.076198	0.954738	0.962963	0.866667	0.758621	0.866667	0.684211	0.550000	1.000000	0.983784	0.983784	0.933673	0.997492	1.000000
suspicious-document00080.txt-16	source-document00529.txt-2	summary-obfuscation	0.662931	0.811578	0.370641	0.250000	0.000000	0.000000	0.098039	0.000000	0.000000	0.990566	0.641509	0.301887	0.390411	0.734612	0.500000
suspicious-document00080.txt-17	source-document00529.txt-3	summary-obfuscation	0.751042	0.727834	0.372978	0.266667	0.000000	0.000000	0.105263	0.000000	0.000000	0.923913	0.608696	0.347826	0.377778	0.901753	0.447214
suspicious-document00080.txt-18	source-document00529.txt-4	summary-obfuscation	0.591304	0.845697	0.299460	0.157895	0.000000	0.000000	0.083333	0.000000	0.000000	0.707317	0.406504	0.243902	0.373984	0.915286	0.500000
suspicious-document00080.txt-19	source-document00529.txt-5	summary-obfuscation	0.724138	0.797969	0.299200	0.277778	0.000000	0.000000	0.100000	0.000000	0.000000	0.979798	0.737374	0.414141	0.345609	0.859173	0.816497
suspicious-document00108.txt-107	source-document01628.txt-38	summary-obfuscation	0.691176	0.799750	0.266119	0.062500	0.000000	0.000000	0.033333	0.000000	0.000000	0.633663	0.435644	0.257426	0.400000	0.000000	0.000000
suspicious-document00108.txt-108	source-document01628.txt-39	summary-obfuscation	0.777273	0.793803	0.171379	0.111111	0.000000	0.000000	0.083333	0.000000	0.000000	0.374194	0.258065	0.141935	0.321429	0.778384	0.500000
suspicious-document00108.txt-109	source-document01628.txt-40	summary-obfuscation	0.735577	0.674355	0.376032	0.470588	0.277778	0.176471	0.210526	0.111111	0.066667	0.895652	0.713043	0.504348	0.401408	-0.101766	0.206725
suspicious-document00108.txt-110	source-document01628.txt-41	summary-obfuscation	0.755357	0.682594	0.288043	0.285714	0.000000	0.000000	0.100000	0.000000	0.000000	0.981818	0.800000	0.509091	0.338308	0.768653	0.327327
suspicious-document00108.txt-111	source-document01628.txt-42	summary-obfuscation	0.982609	0.851112	0.041002	0.285714	0.000000	0.000000	0.052632	0.000000	0.000000	1.000000	0.850000	0.250000	0.236735	0.000000	0.000000
suspicious-document00108.txt-112	source-document01628.txt-43	summary-obfuscation	0.614000	0.562267	0.186038	0.333333	0.055556	0.000000	0.150000	0.020833	0.000000	0.978261	0.663043	0.380435	0.432000	0.543812	0.467707
suspicious-document00125.txt-19	source-document00650.txt-1	summary-obfuscation	0.597500	0.790020	NaN	0.200000	0.000000	0.000000	0.125000	0.000000	0.000000	0.619835	0.429752	0.198347	0.413793	0.433902	-0.000000
suspicious-document00125.txt-20	source-document00650.txt-2	summary-obfuscation	0.598333	0.874755	0.114928	0.117647	0.000000	0.000000	0.074074	0.000000	0.000000	0.616162	0.373737	0.212121	0.416667	0.000000	0.000000
suspicious-document00125.txt-21	source-document00650.txt-3	summary-obfuscation	0.657500	0.919418	0.118806	0.125000	0.000000	0.000000	0.055556	0.000000	0.000000	0.666667	0.368421	0.192982	0.454545	0.000000	0.000000
suspicious-document00125.txt-22	source-document00650.txt-4	summary-obfuscation	0.717391	0.689315	0.123421	0.214286	0.000000	0.000000	0.081081	0.000000	0.000000	0.918605	0.616279	0.337209	0.389831	0.994741	1.000000
suspicious-document00125.txt-23	source-document00650.txt-5	summary-obfuscation	0.646296	0.763475	0.293780	0.312500	0.000000	0.000000	0.125000	0.000000	0.000000	0.862500	0.687500	0.437500	0.375479	0.724375	0.500000
suspicious-document00125.txt-24	source-document00650.txt-6	summary-obfuscation	0.734211	0.906648	0.369028	0.105263	0.000000	0.000000	0.058824	0.000000	0.000000	0.734513	0.415929	0.238938	0.415094	0.000000	0.000000
suspicious-document00125.txt-25	source-document00650.txt-7	summary-obfuscation	0.706250	0.808215	0.225506	0.250000	0.000000	0.000000	0.085714	0.000000	0.000000	0.864407	0.576271	0.237288	0.344086	0.995479	0.500000
suspicious-document00137.txt-22	source-document02106.txt-14	summary-obfuscation	0.503846	0.467029	0.463586	0.291667	0.035088	0.000000	0.191781	0.019802	0.000000	0.635838	0.476879	0.315029	0.440620	0.551538	0.360820
suspicious-document00137.txt-23	source-document02106.txt-15	summary-obfuscation	0.412500	0.603474	0.667948	0.407407	0.153846	0.040000	0.229167	0.068966	0.016949	0.858896	0.674847	0.392638	0.408964	0.346643	0.344243
suspicious-document00137.txt-24	source-document02106.txt-16	summary-obfuscation	0.701875	0.810815	0.206320	0.368421	0.052632	0.000000	0.122807	0.012987	0.000000	1.000000	0.816514	0.486239	0.327511	0.823443	0.741620
suspicious-document00147.txt-24	source-document01519.txt-1	summary-obfuscation	0.337037	0.224190	0.848148	0.730769	0.461538	0.360000	0.633333	0.300000	0.219512	0.912500	0.800000	0.737500	0.626582	0.714817	0.685169
suspicious-document00147.txt-25	source-document01519.txt-2	summary-obfuscation	0.183824	0.102739	0.980775	0.962963	0.931034	0.892857	0.787879	0.692308	0.641026	1.000000	0.988235	0.988235	0.871795	0.981905	0.993861
suspicious-document00147.txt-26	source-document01519.txt-3	summary-obfuscation	0.529070	0.809604	0.227065	0.151515	0.000000	0.000000	0.076923	0.000000	0.000000	0.886598	0.592784	0.355670	0.406321	0.876811	0.534522
suspicious-document00147.txt-27	source-document01519.txt-4	summary-obfuscation	0.740000	0.840636	0.283372	0.266667	0.071429	0.000000	0.090909	0.020833	0.000000	0.905882	0.635294	0.282353	0.351254	0.998640	1.000000
suspicious-document00147.txt-28	source-document01519.txt-5	summary-obfuscation	0.735294	0.645213	0.745184	0.545455	0.000000	0.000000	0.214286	0.000000	0.000000	0.962264	0.773585	0.660377	0.345946	0.254203	0.094491
suspicious-document00149.txt-44	source-document00120.txt-1	summary-obfuscation	0.708696	0.679744	0.173776	0.461538	0.166667	0.090909	0.166667	0.046512	0.023810	1.000000	0.787500	0.612500	0.355072	0.158975	0.288675
suspicious-document00149.txt-45	source-document00120.txt-2	summary-obfuscation	0.719231	0.692206	0.417877	0.166667	0.000000	0.000000	0.125000	0.000000	0.000000	0.378238	0.305699	0.191710	0.327138	0.281242	-0.000000
suspicious-document00149.txt-46	source-document00120.txt-3	summary-obfuscation	0.552632	0.725014	0.317409	0.222222	0.000000	0.000000	0.133333	0.000000	0.000000	0.682927	0.414634	0.203252	0.389140	0.565026	0.707107
suspicious-document00149.txt-47	source-document00120.txt-4	summary-obfuscation	0.868478	0.791667	0.219072	0.333333	0.000000	0.000000	0.105263	0.000000	0.000000	0.886076	0.594937	0.493671	0.327645	0.853821	0.316228
suspicious-document00149.txt-48	source-document00120.txt-5	summary-obfuscation	0.637500	0.629782	0.414293	0.250000	0.000000	0.000000	0.115385	0.000000	0.000000	0.961832	0.633588	0.328244	0.388451	0.478363	0.133631
suspicious-document00157.txt-37	source-document00342.txt-89	summary-obfuscation	0.897619	0.684416	0.319316	0.192308	0.033333	0.000000	0.151515	0.025000	0.000000	0.309677	0.251613	0.200000	0.371429	0.662061	0.218218
suspicious-document00157.txt-38	source-document00342.txt-90	summary-obfuscation	0.821154	0.675240	0.351348	0.151515	0.000000	0.000000	0.121951	0.000000	0.000000	0.273973	0.223744	0.123288	0.297872	0.700123	0.500000
suspicious-document00157.txt-39	source-document00342.txt-91	summary-obfuscation	0.486250	0.734316	0.393253	0.208333	0.000000	0.000000	0.151515	0.000000	0.000000	0.464286	0.307143	0.192857	0.347826	0.191681	0.218218
suspicious-document00157.txt-40	source-document00342.txt-92	summary-obfuscation	0.916667	0.886772	0.203904	0.166667	0.000000	0.000000	0.055556	0.000000	0.000000	0.758621	0.413793	0.206897	0.380952	0.000000	0.000000
suspicious-document00157.txt-41	source-document00342.txt-93	summary-obfuscation	0.865278	0.833590	0.400727	0.080000	0.000000	0.000000	0.060606	0.000000	0.000000	0.338028	0.239437	0.098592	0.350515	0.000000	0.000000
suspicious-document00166.txt-36	source-document01628.txt-40	summary-obfuscation	0.495588	0.642006	0.426800	0.333333	0.058824	0.000000	0.191489	0.031250	0.000000	0.789744	0.543590	0.400000	0.467033	0.515345	0.335410
suspicious-document00166.txt-37	source-document01628.txt-41	summary-obfuscation	0.527830	0.565053	0.393521	0.256410	0.000000	0.000000	0.135135	0.000000	0.000000	0.932127	0.683258	0.502262	0.432749	0.755194	0.670374
suspicious-document00166.txt-38	source-document01628.txt-42	summary-obfuscation	0.625000	0.688349	0.564142	0.285714	0.000000	0.000000	0.125000	0.000000	0.000000	0.908451	0.647887	0.338028	0.403458	0.722366	0.666667
suspicious-document00166.txt-39	source-document01628.txt-43	summary-obfuscation	0.818478	0.700608	0.218057	0.214286	0.000000	0.000000	0.076923	0.000000	0.000000	0.973333	0.693333	0.426667	0.403433	0.992580	1.000000
suspicious-document00170.txt-50	source-document00899.txt-22	summary-obfuscation	0.769167	0.645132	0.311336	0.153846	0.022727	0.000000	0.127660	0.017241	0.000000	0.295833	0.258333	0.183333	0.329114	0.393953	0.342475
suspicious-document00170.txt-51	source-document00899.txt-23	summary-obfuscation	0.651613	0.617267	0.310870	0.187500	0.000000	0.000000	0.127660	0.000000	0.000000	0.453441	0.336032	0.206478	0.394444	0.901960	0.755929
suspicious-document00170.txt-52	source-document00899.txt-24	summary-obfuscation	0.821739	0.662900	0.193276	0.214286	0.000000	0.000000	0.081081	0.000000	0.000000	0.906667	0.720000	0.346667	0.352000	0.975447	1.000000
suspicious-document00170.txt-53	source-document00899.txt-25	summary-obfuscation	0.739063	0.879614	0.274219	0.100000	0.000000	0.000000	0.066667	0.000000	0.000000	0.572727	0.281818	0.154545	0.395480	0.000000	0.000000
suspicious-document00180.txt-25	source-document01912.txt-1	summary-obfuscation	0.492361	0.552428	0.595252	0.272727	0.135135	0.055556	0.176471	0.076923	0.030303	0.802956	0.605911	0.428571	0.536842	0.471765	0.443760
suspicious-document00180.txt-26	source-document01912.txt-2	summary-obfuscation	0.634000	0.554149	0.314642	0.500000	0.000000	0.000000	0.184211	0.000000	0.000000	1.000000	0.630137	0.520548	0.374046	0.812730	0.715626
suspicious-document00180.txt-27	source-document01912.txt-3	summary-obfuscation	0.791667	0.763060	0.183100	0.312500	0.000000	0.000000	0.121951	0.000000	0.000000	0.895238	0.600000	0.352381	0.378007	0.245635	0.612372
suspicious-document00180.txt-28	source-document01912.txt-4	summary-obfuscation	0.507143	0.612702	0.175777	0.333333	0.071429	0.000000	0.217391	0.038462	0.000000	0.701299	0.467532	0.337662	0.465753	0.539143	0.654654
suspicious-document00180.txt-29	source-document01912.txt-5	summary-obfuscation	0.738542	0.596887	0.124644	0.333333	0.000000	0.000000	0.114286	0.000000	0.000000	0.985915	0.732394	0.535211	0.374046	0.334103	0.500000
suspicious-document00180.txt-30	source-document01912.txt-6	summary-obfuscation	0.760870	0.919936	0.173334	0.090909	0.000000	0.000000	0.048780	0.000000	0.000000	0.695652	0.463768	0.144928	0.456693	0.000000	0.000000
suspicious-document00182.txt-77	source-document00642.txt-42	summary-obfuscation	0.741667	0.898361	0.454071	0.272727	0.000000	0.000000	0.098361	0.000000	0.000000	0.936000	0.728000	0.536000	0.320542	0.604117	0.196429
suspicious-document00182.txt-78	source-document00642.txt-43	summary-obfuscation	0.553571	0.865465	0.010347	0.153846	0.000000	0.000000	0.080000	0.000000	0.000000	0.719512	0.390244	0.243902	0.440476	0.000000	0.000000
suspicious-document00182.txt-79	source-document00642.txt-44	summary-obfuscation	0.635938	0.776480	0.407136	0.285714	0.000000	0.000000	0.115385	0.000000	0.000000	0.923077	0.569231	0.276923	0.347826	-0.059089	-0.218218
suspicious-document00182.txt-80	source-document00642.txt-45	summary-obfuscation	0.591429	0.634387	0.391640	0.250000	0.000000	0.000000	0.107143	0.000000	0.000000	0.954545	0.662338	0.402597	0.391089	0.754028	0.426401
suspicious-document00182.txt-81	source-document00642.txt-46	summary-obfuscation	0.580357	0.906614	0.188418	0.125000	0.000000	0.000000	0.060000	0.000000	0.000000	0.838926	0.510067	0.308725	0.364742	0.989440	1.000000
suspicious-document00194.txt-36	source-document03224.txt-1	summary-obfuscation	0.481618	0.535985	0.642303	0.416667	0.233333	0.137931	0.217391	0.116667	0.065574	0.899329	0.738255	0.563758	0.532609	0.925205	1.000000
suspicious-document00194.txt-37	source-document03224.txt-2	summary-obfuscation	0.716216	0.717733	0.384069	0.368421	0.047619	0.000000	0.127273	0.014286	0.000000	0.990909	0.736364	0.409091	0.362162	0.337988	0.430076
suspicious-document00194.txt-38	source-document03224.txt-3	summary-obfuscation	0.663158	0.703666	0.294117	0.133333	0.000000	0.000000	0.060606	0.000000	0.000000	0.879518	0.457831	0.216867	0.413793	0.000000	0.000000
suspicious-document00194.txt-39	source-document03224.txt-4	summary-obfuscation	0.986842	0.874755	0.150618	0.400000	0.000000	0.000000	0.066667	0.000000	0.000000	0.941176	0.794118	0.617647	0.270531	0.000000	0.000000
suspicious-document00194.txt-40	source-document03224.txt-5	summary-obfuscation	0.747059	0.700000	0.415417	0.300000	0.000000	0.000000	0.115385	0.000000	0.000000	0.943396	0.566038	0.339623	0.436364	0.948421	NaN
suspicious-document00194.txt-41	source-document03224.txt-6	summary-obfuscation	1.057692	0.885459	0.213300	0.214286	0.000000	0.000000	0.068182	0.000000	0.000000	0.906667	0.680000	0.360000	0.294294	0.998201	1.000000
suspicious-document00194.txt-42	source-document03224.txt-7	summary-obfuscation	0.750000	0.812683	0.504249	0.187500	0.000000	0.000000	0.100000	0.000000	0.000000	0.879121	0.549451	0.329670	0.384279	0.827220	NaN
suspicious-document00197.txt-78	source-document02183.txt-15	summary-obfuscation	0.844000	0.791107	0.070610	0.107143	0.000000	0.000000	0.083333	0.000000	0.000000	0.252577	0.175258	0.123711	0.266129	-0.334342	NaN
suspicious-document00197.txt-79	source-document02183.txt-16	summary-obfuscation	0.534722	0.581282	0.083242	0.277778	0.055556	0.000000	0.172414	0.029412	0.000000	0.752137	0.547009	0.341880	0.434389	0.806703	0.408248
suspicious-document00197.txt-80	source-document02183.txt-17	summary-obfuscation	0.748485	0.577423	0.335844	0.350000	0.000000	0.000000	0.145833	0.000000	0.000000	0.975207	0.719008	0.438017	0.390935	0.723087	0.391965
suspicious-document00197.txt-81	source-document02183.txt-18	summary-obfuscation	0.673611	0.734316	0.133695	0.214286	0.000000	0.000000	0.100000	0.000000	0.000000	0.932432	0.635135	0.256757	0.402235	0.957186	1.000000
suspicious-document00197.txt-82	source-document02183.txt-19	summary-obfuscation	0.806667	0.938102	0.121212	0.055556	0.000000	0.000000	0.038462	0.000000	0.000000	0.336283	0.176991	0.053097	0.291139	0.000000	0.000000
suspicious-document00201.txt-9	source-document00786.txt-24	summary-obfuscation	0.685714	0.672673	0.246996	0.416667	0.000000	0.000000	0.178571	0.000000	0.000000	0.953846	0.707692	0.523077	0.382609	0.824492	0.816497
suspicious-document00201.txt-10	source-document00786.txt-25	summary-obfuscation	0.559615	0.759010	0.528040	0.444444	0.000000	0.000000	0.200000	0.000000	0.000000	0.927007	0.656934	0.583942	0.423313	0.404920	0.455597
suspicious-document00201.txt-11	source-document00786.txt-26	summary-obfuscation	0.757692	0.792980	0.209256	0.250000	0.000000	0.000000	0.130435	0.000000	0.000000	0.821429	0.571429	0.357143	0.353659	0.225018	NaN
suspicious-document00201.txt-12	source-document00786.txt-27	summary-obfuscation	0.681818	0.818182	0.329225	0.181818	0.000000	0.000000	0.100000	0.000000	0.000000	0.671875	0.375000	0.156250	0.409449	0.000000	0.000000
suspicious-document00201.txt-13	source-document00786.txt-28	summary-obfuscation	0.852419	0.849244	0.187542	0.272727	0.000000	0.000000	0.063830	0.000000	0.000000	1.000000	0.722222	0.537037	0.250729	0.974100	1.000000
suspicious-document00201.txt-14	source-document00786.txt-29	summary-obfuscation	0.726316	0.759437	0.352848	0.095238	0.000000	0.000000	0.058824	0.000000	0.000000	0.547826	0.408696	0.234783	0.397790	0.000000	0.000000
suspicious-document00201.txt-15	source-document00786.txt-30	summary-obfuscation	0.630435	0.617724	0.343706	0.411765	0.055556	0.000000	0.200000	0.022727	0.000000	0.888889	0.606061	0.404040	0.446281	0.912304	0.798077
suspicious-document00205.txt-22	source-document00105.txt-1	summary-obfuscation	0.523333	0.471229	0.496101	0.650000	0.250000	0.086957	0.325000	0.113208	0.036364	0.964029	0.863309	0.733813	0.402299	-0.119076	0.237918
suspicious-document00205.txt-23	source-document00105.txt-2	summary-obfuscation	0.897917	0.794848	0.212286	0.363636	0.000000	0.000000	0.100000	0.000000	0.000000	0.985294	0.691176	0.426471	0.298932	0.970055	1.000000
suspicious-document00205.txt-24	source-document00105.txt-3	summary-obfuscation	0.932895	0.839872	0.318860	0.333333	0.000000	0.000000	0.096774	0.000000	0.000000	0.914286	0.685714	0.400000	0.266010	0.974796	1.000000
suspicious-document00205.txt-25	source-document00105.txt-4	summary-obfuscation	0.689474	0.762711	0.441937	0.333333	0.000000	0.000000	0.129032	0.000000	0.000000	0.941176	0.470588	0.352941	0.325359	0.604299	0.333333
suspicious-document00205.txt-26	source-document00105.txt-5	summary-obfuscation	0.569565	0.818432	0.332880	0.263158	0.050000	0.000000	0.147059	0.024390	0.000000	0.780702	0.508772	0.280702	0.406780	0.406090	0.200000
suspicious-document00205.txt-27	source-document00105.txt-6	summary-obfuscation	0.692593	0.880584	0.416444	0.153846	0.000000	0.000000	0.088889	0.000000	0.000000	0.622642	0.408805	0.232704	0.382671	-0.046156	0.333333
suspicious-document00205.txt-28	source-document00105.txt-7	summary-obfuscation	0.711538	0.923077	0.218581	0.076923	0.000000	0.000000	0.040000	0.000000	0.000000	0.764706	0.426471	0.161765	0.359712	0.000000	0.000000
suspicious-document00217.txt-43	source-document01937.txt-49	summary-obfuscation	0.625000	0.721113	NaN	0.200000	0.000000	0.000000	0.083333	0.000000	0.000000	0.936842	0.610526	0.294737	0.392593	0.985793	0.500000
